id,num_orders
1028232,80.6034925895378
1127204,80.42838792819343
1212707,80.6034925895378
1082698,80.42838792819343
1400926,80.42838792819343
1284113,80.6034925895378
1197966,80.42838792819343
1132739,80.42838792819343
1057981,80.6034925895378
1095932,582.8965788257844
1454421,244.8479907357555
1149765,244.8479907357555
1166964,244.8479907357555
1010949,244.8479907357555
1409575,244.8479907357555
1181616,244.8479907357555
1456020,244.8479907357555
1264395,244.8479907357555
1472931,245.02309539709987
1412015,262.0292055402247
1461229,262.0292055402247
1014564,262.20431020156906
1485914,262.20431020156906
1345389,262.0292055402247
1006833,262.0292055402247
1174921,262.20431020156906
1175393,262.0292055402247
1152412,262.20431020156906
1497398,262.20431020156906
1363486,754.2076817298577
1366766,754.2076817298577
1192413,754.2076817298577
1319547,1134.100990533345
1337684,677.3315317589776
1479766,754.2076817298577
1460444,754.2076817298577
1139730,754.2076817298577
1115056,754.0325770685132
1335827,754.0325770685132
1385333,354.80978573108985
1096323,328.7214546168225
1230693,352.7391804088699
1027016,328.7214546168225
1181520,328.7214546168225
1306234,328.7214546168225
1271440,354.80978573108985
1269834,354.80978573108985
1176823,347.0007309680106
1193098,322.98300517596317
1034878,994.2142939636041
1010243,994.2142939636041
1451807,994.2142939636041
1016845,994.2142939636041
1198021,994.2142939636041
1413802,623.807453782547
1231223,606.8251259235473
1274226,606.8251259235473
1425142,623.9825584438914
1211593,994.3893986249485
1419190,584.8013818551528
1180223,584.8013818551528
1194932,584.8013818551528
1323477,584.8013818551528
1371595,584.8013818551528
1171521,584.8013818551528
1052384,584.8013818551528
1060921,584.8013818551528
1261811,584.8013818551528
1246502,584.8013818551528
1497466,569.6376602284106
1232717,569.812764889755
1136112,569.812764889755
1196334,552.6553323694109
1349533,569.6376602284106
1463406,569.6376602284106
1447686,569.6376602284106
1336105,569.6376602284106
1012855,569.812764889755
1180646,569.812764889755
1062490,354.80978573108985
1098228,347.0007309680106
1101375,354.80978573108985
1400016,354.80978573108985
1439889,354.80978573108985
1408468,328.7214546168225
1044490,360.54823517194916
1290002,347.0007309680106
1190633,328.7214546168225
1040430,347.0007309680106
1049366,307.592888186821
1224120,283.5751623947736
1293810,283.5751623947736
1197335,289.3136118356329
1323989,283.5751623947736
1129467,289.3136118356329
1229328,283.5751623947736
1164395,283.5751623947736
1217722,307.592888186821
1171266,307.592888186821
1024905,522.7036195478851
1343027,479.16035993098126
1141892,479.16035993098126
1302404,484.89880937184057
1170447,514.8945647848058
1140772,484.89880937184057
1103484,479.16035993098126
1387134,479.16035993098126
1117711,484.89880937184057
1472121,522.7036195478851
1289523,278.1700008474276
1091114,278.1700008474276
1043572,354.871046156963
1103283,314.7805540210857
1265051,354.871046156963
1168741,337.7960079481753
1052776,354.6959414956187
1206564,337.7960079481753
1302153,354.6959414956187
1083754,354.6959414956187
1097952,352.86315714744165
1251605,352.86315714744165
1333032,353.038261808786
1086936,353.038261808786
1088412,312.9477696729087
1236400,352.86315714744165
1244516,352.86315714744165
1380381,352.86315714744165
1495062,352.86315714744165
1439647,276.1621118379063
1019214,323.82316142319746
1316160,323.82316142319746
1022008,323.6480567618531
1138248,323.6480567618531
1052922,323.82316142319746
1181474,323.6480567618531
1046475,323.82316142319746
1216688,323.82316142319746
1067565,323.82316142319746
1008328,323.6480567618531
1430287,513.0578761123861
1406716,517.5051785647046
1105380,513.0578761123861
1248694,513.0578761123861
1252163,513.0578761123861
1443474,513.0578761123861
1033716,513.0578761123861
1300295,513.0578761123861
1311882,513.0578761123861
1257968,513.0578761123861
1226362,326.6415469261097
1030655,320.9030974852504
1210527,326.6415469261097
1278927,320.9030974852504
1232239,320.9030974852504
1133067,326.6415469261097
1382522,690.603361469062
1219136,326.6415469261097
1498130,320.9030974852504
1251629,352.72987804037706
1032092,605.3039201058303
1249865,528.6028747962952
1207630,605.1288154444859
1144733,998.5061638895738
1436768,921.8051185800383
1148964,605.1288154444859
1237346,605.1288154444859
1206015,605.1288154444859
1105113,565.3885326312972
1430481,605.3039201058303
1001589,315.4019429499003
1224132,307.592888186821
1074380,315.4019429499003
1097109,283.5751623947736
1211246,289.3136118356329
1390579,283.5751623947736
1473058,289.3136118356329
1186964,289.3136118356329
1222837,307.592888186821
1342393,289.3136118356329
1170472,714.7703928548833
1170791,714.7703928548833
1046653,714.7703928548833
1195179,714.7703928548833
1332509,714.7703928548833
1438300,714.7703928548833
1435748,714.7703928548833
1052668,714.7703928548833
1227060,714.7703928548833
1342252,714.7703928548833
1143109,716.8503005455962
1394807,323.6480567618531
1448374,716.8503005455962
1028680,323.82316142319746
1079691,323.6480567618531
1402079,323.6480567618531
1424446,323.6480567618531
1133297,323.6480567618531
1076214,717.0254052069406
1173823,717.0254052069406
1488584,374.25613849914737
1072892,363.5489949283019
1277491,363.5489949283019
1290868,371.35804969138115
1048888,374.25613849914737
1138141,371.35804969138115
1473125,371.35804969138115
1196726,368.51768905828806
1179278,368.51768905828806
1282305,374.25613849914737
1359903,310.2960527396649
1355143,304.5576032988056
1095889,280.53987750675816
1250665,286.2783269476175
1426610,280.53987750675816
1390104,280.53987750675816
1051519,304.5576032988056
1337584,583.0147327634285
1332667,286.2783269476175
1075942,286.2783269476175
1109804,47.46544734646062
1316684,47.46544734646062
1248315,47.46544734646062
1113611,47.64055200780499
1110867,47.46544734646062
1247289,47.46544734646062
1022953,47.64055200780499
1160081,47.64055200780499
1120430,109.86243530266427
1487280,47.46544734646062
1020081,213.24803212903737
1329551,213.072927467693
1137610,213.072927467693
1072530,213.072927467693
1115708,213.072927467693
1203532,213.24803212903737
1494216,213.072927467693
1116374,213.24803212903737
1032497,213.072927467693
1413930,213.072927467693
1136118,399.2718024973708
1254872,396.4314418642777
1398257,399.2718024973708
1364001,402.169891305137
1369843,391.46274773429155
1379360,402.169891305137
1442044,397.20119717515087
1285290,396.4314418642777
1129707,399.2718024973708
1086750,402.169891305137
1147262,323.82316142319746
1025605,717.0254052069406
1414158,716.8503005455962
1082079,717.0254052069406
1467510,323.82316142319746
1374892,717.0254052069406
1171352,716.8503005455962
1213246,323.6480567618531
1279131,323.82316142319746
1256386,716.8503005455962
1234220,252.14209594474445
1008206,228.124370152697
1267686,246.4036465038851
1470186,222.38592071183766
1233312,246.4036465038851
1279379,222.38592071183766
1431703,246.4036465038851
1339938,228.124370152697
1010552,254.21270126696433
1237947,222.38592071183766
1175098,186.27707332446548
1066074,186.27707332446548
1045918,186.45217798580984
1226081,186.45217798580984
1148633,186.45217798580984
1441429,186.27707332446548
1291804,186.45217798580984
1305194,186.45217798580984
1327840,186.27707332446548
1320801,186.27707332446548
1467101,321.56814907114034
1473989,321.56814907114034
1466330,321.7432537324847
1390856,321.56814907114034
1120639,321.56814907114034
1279275,321.56814907114034
1166120,321.56814907114034
1128404,321.7432537324847
1252491,321.7432537324847
1328056,321.56814907114034
1452353,165.10234412158405
1353276,165.10234412158405
